"date","ristorante","lordototale","weekday","LOCALITA.x","LOCALITA.y","FENOMENI","year","month","day","place","population","totale_casi"
"2018-10-20","R001",64825.1408,"Saturday","Piacenza","Piacenza","N",2018,10,20,"Piacenza",103904,0
"2018-10-20","R003",20556.4555,"Saturday","Piacenza","Piacenza","N",2018,10,20,"Piacenza",103904,0
"2018-10-20","R004",46439.4959,"Saturday","Pavia","Pavia","nebbia ",2018,10,20,"Stradella",11669,0
"2018-10-20","R005",28315.8582,"Saturday","Pavia","Pavia","nebbia ",2018,10,20,"Voghera",39051,0
"2018-10-21","R000",33582.4342,"Sunday","Pavia","Pavia","nebbia ",2018,10,21,"Montebello",1596,0
"2018-10-21","R001",51474.9158,"Sunday","Piacenza","Piacenza","N",2018,10,21,"Piacenza",103904,0
"2018-10-21","R003",16452.4332,"Sunday","Piacenza","Piacenza","N",2018,10,21,"Piacenza",103904,0
"2018-10-21","R004",33395.593,"Sunday","Pavia","Pavia","nebbia ",2018,10,21,"Stradella",11669,0
"2018-10-21","R005",18687.1762,"Sunday","Pavia","Pavia","nebbia ",2018,10,21,"Voghera",39051,0
"2018-10-22","R000",15426.1695,"Monday","Pavia","Pavia","N",2018,10,22,"Montebello",1596,0
"2018-10-22","R001",30670.9494,"Monday","Piacenza","Piacenza","N",2018,10,22,"Piacenza",103904,0
"2018-10-22","R003",14237.762,"Monday","Piacenza","Piacenza","N",2018,10,22,"Piacenza",103904,0
"2018-10-22","R004",22940.6632,"Monday","Pavia","Pavia","N",2018,10,22,"Stradella",11669,0
"2018-10-22","R005",14742.4893,"Monday","Pavia","Pavia","N",2018,10,22,"Voghera",39051,0
"2018-10-23","R000",12978.938,"Tuesday","Pavia","Pavia","N",2018,10,23,"Montebello",1596,0
"2018-10-23","R001",32853.737,"Tuesday","Piacenza","Piacenza","N",2018,10,23,"Piacenza",103904,0
"2018-10-23","R003",13671.1673,"Tuesday","Piacenza","Piacenza","N",2018,10,23,"Piacenza",103904,0
"2018-10-23","R004",25425.106,"Tuesday","Pavia","Pavia","N",2018,10,23,"Stradella",11669,0
"2018-10-23","R005",16664.137,"Tuesday","Pavia","Pavia","N",2018,10,23,"Voghera",39051,0
"2018-10-24","R000",16133.8863,"Wednesday","Pavia","Pavia","N",2018,10,24,"Montebello",1596,0
"2018-10-24","R001",34776.8715,"Wednesday","Piacenza","Piacenza","N",2018,10,24,"Piacenza",103904,0
"2018-10-24","R003",15855.1113,"Wednesday","Piacenza","Piacenza","N",2018,10,24,"Piacenza",103904,0
"2018-10-24","R004",23454.1048,"Wednesday","Pavia","Pavia","N",2018,10,24,"Stradella",11669,0
"2018-10-24","R005",24696.3675,"Wednesday","Pavia","Pavia","N",2018,10,24,"Voghera",39051,0
"2018-10-25","R000",14780.444,"Thursday","Pavia","Pavia","N",2018,10,25,"Montebello",1596,0
"2018-10-25","R001",33127.8038,"Thursday","Piacenza","Piacenza","N",2018,10,25,"Piacenza",103904,0
"2018-10-25","R003",13894.8068,"Thursday","Piacenza","Piacenza","N",2018,10,25,"Piacenza",103904,0
"2018-10-25","R004",26191.7579,"Thursday","Pavia","Pavia","N",2018,10,25,"Stradella",11669,0
"2018-10-25","R005",19236.0532,"Thursday","Pavia","Pavia","N",2018,10,25,"Voghera",39051,0
"2018-10-26","R000",25215.5911,"Friday","Pavia","Pavia","pioggia ",2018,10,26,"Montebello",1596,0
"2018-10-26","R001",49527.373,"Friday","Piacenza","Piacenza","N",2018,10,26,"Piacenza",103904,0
"2018-10-26","R003",15988.9646,"Friday","Piacenza","Piacenza","N",2018,10,26,"Piacenza",103904,0
"2018-10-26","R004",33661.8128,"Friday","Pavia","Pavia","pioggia ",2018,10,26,"Stradella",11669,0
"2018-10-26","R005",29570.9239,"Friday","Pavia","Pavia","pioggia ",2018,10,26,"Voghera",39051,0
"2018-10-27","R000",45696.3024,"Saturday","Pavia","Pavia","pioggia ",2018,10,27,"Montebello",1596,0
"2018-10-27","R001",58963.4318,"Saturday","Piacenza","Piacenza","pioggia ",2018,10,27,"Piacenza",103904,0
"2018-10-27","R003",15979.8786,"Saturday","Piacenza","Piacenza","pioggia ",2018,10,27,"Piacenza",103904,0
"2018-10-27","R004",42571.5031,"Saturday","Pavia","Pavia","pioggia ",2018,10,27,"Stradella",11669,0
"2018-10-27","R005",26581.7125,"Saturday","Pavia","Pavia","pioggia ",2018,10,27,"Voghera",39051,0
"2018-10-28","R000",40173.336,"Sunday","Pavia","Pavia","pioggia ",2018,10,28,"Montebello",1596,0
"2018-10-28","R001",44518.922,"Sunday","Piacenza","Piacenza","pioggia temporale ",2018,10,28,"Piacenza",103904,0
"2018-10-28","R003",13510.6342,"Sunday","Piacenza","Piacenza","pioggia temporale ",2018,10,28,"Piacenza",103904,0
"2018-10-28","R004",36902.376,"Sunday","Pavia","Pavia","pioggia ",2018,10,28,"Stradella",11669,0
"2018-10-28","R005",23486.8557,"Sunday","Pavia","Pavia","pioggia ",2018,10,28,"Voghera",39051,0
"2018-10-29","R000",11255.6129,"Monday","Pavia","Pavia","pioggia temporale ",2018,10,29,"Montebello",1596,0
"2018-10-29","R001",28309.1263,"Monday","Piacenza","Piacenza","pioggia temporale ",2018,10,29,"Piacenza",103904,0
"2018-10-29","R003",12658.2022,"Monday","Piacenza","Piacenza","pioggia temporale ",2018,10,29,"Piacenza",103904,0
"2018-10-29","R004",21395.7954,"Monday","Pavia","Pavia","pioggia temporale ",2018,10,29,"Stradella",11669,0
"2018-10-29","R005",15477.0511,"Monday","Pavia","Pavia","pioggia temporale ",2018,10,29,"Voghera",39051,0
"2018-10-30","R000",16006.8888,"Tuesday","Pavia","Pavia","N",2018,10,30,"Montebello",1596,0
"2018-10-30","R001",31576.5345,"Tuesday","Piacenza","Piacenza","N",2018,10,30,"Piacenza",103904,0
"2018-10-30","R003",14640.3131,"Tuesday","Piacenza","Piacenza","N",2018,10,30,"Piacenza",103904,0
"2018-10-30","R004",24630.2049,"Tuesday","Pavia","Pavia","N",2018,10,30,"Stradella",11669,0
"2018-10-30","R005",18181.7468,"Tuesday","Pavia","Pavia","N",2018,10,30,"Voghera",39051,0
"2018-10-31","R000",37868.9612,"Wednesday","Pavia","Pavia","pioggia ",2018,10,31,"Montebello",1596,0
"2018-10-31","R001",53065.5027,"Wednesday","Piacenza","Piacenza","pioggia ",2018,10,31,"Piacenza",103904,0
"2018-10-31","R003",19969.7064,"Wednesday","Piacenza","Piacenza","pioggia ",2018,10,31,"Piacenza",103904,0
"2018-10-31","R004",41473.2122,"Wednesday","Pavia","Pavia","pioggia ",2018,10,31,"Stradella",11669,0
"2018-10-31","R005",31881.2459,"Wednesday","Pavia","Pavia","pioggia ",2018,10,31,"Voghera",39051,0
"2018-11-01","R000",39120.2273,"Thursday","Pavia","Pavia","pioggia ",2018,11,1,"Montebello",1596,0
"2018-11-01","R001",52540.2493,"Thursday","Piacenza","Piacenza","pioggia ",2018,11,1,"Piacenza",103904,0
"2018-11-01","R003",14397.0561,"Thursday","Piacenza","Piacenza","pioggia ",2018,11,1,"Piacenza",103904,0
"2018-11-01","R004",32407.4492,"Thursday","Pavia","Pavia","pioggia ",2018,11,1,"Stradella",11669,0
"2018-11-01","R005",23365.8054,"Thursday","Pavia","Pavia","pioggia ",2018,11,1,"Voghera",39051,0
"2018-11-02","R000",33632.9028,"Friday","Pavia","Pavia","pioggia ",2018,11,2,"Montebello",1596,0
"2018-11-02","R001",49512.6702,"Friday","Piacenza","Piacenza","pioggia ",2018,11,2,"Piacenza",103904,0
"2018-11-02","R003",15983.5956,"Friday","Piacenza","Piacenza","pioggia ",2018,11,2,"Piacenza",103904,0
"2018-11-02","R004",38419.1598,"Friday","Pavia","Pavia","pioggia ",2018,11,2,"Stradella",11669,0
"2018-11-02","R005",23261.6468,"Friday","Pavia","Pavia","pioggia ",2018,11,2,"Voghera",39051,0
"2018-11-03","R000",50738.9911,"Saturday","Pavia","Pavia","pioggia nebbia ",2018,11,3,"Montebello",1596,0
"2018-11-03","R001",57958.8919,"Saturday","Piacenza","Piacenza","nebbia ",2018,11,3,"Piacenza",103904,0
"2018-11-03","R003",15556.7601,"Saturday","Piacenza","Piacenza","nebbia ",2018,11,3,"Piacenza",103904,0
"2018-11-03","R004",41308.3839,"Saturday","Pavia","Pavia","pioggia nebbia ",2018,11,3,"Stradella",11669,0
"2018-11-03","R005",25201.1774,"Saturday","Pavia","Pavia","pioggia nebbia ",2018,11,3,"Voghera",39051,0
"2018-11-04","R000",39085.6179,"Sunday","Pavia","Pavia","pioggia nebbia ",2018,11,4,"Montebello",1596,0
"2018-11-04","R001",47592.1376,"Sunday","Piacenza","Piacenza","pioggia ",2018,11,4,"Piacenza",103904,0
"2018-11-04","R003",17089.4857,"Sunday","Piacenza","Piacenza","pioggia ",2018,11,4,"Piacenza",103904,0
"2018-11-04","R004",31334.5578,"Sunday","Pavia","Pavia","pioggia nebbia ",2018,11,4,"Stradella",11669,0
"2018-11-04","R005",21936.9493,"Sunday","Pavia","Pavia","pioggia nebbia ",2018,11,4,"Voghera",39051,0
"2018-11-05","R000",13282.7821,"Monday","Pavia","Pavia","pioggia temporale ",2018,11,5,"Montebello",1596,0
"2018-11-05","R001",29114.022,"Monday","Piacenza","Piacenza","pioggia ",2018,11,5,"Piacenza",103904,0
"2018-11-05","R003",15051.2894,"Monday","Piacenza","Piacenza","pioggia ",2018,11,5,"Piacenza",103904,0
"2018-11-05","R004",20373.9921,"Monday","Pavia","Pavia","pioggia temporale ",2018,11,5,"Stradella",11669,0
"2018-11-05","R005",15820.7497,"Monday","Pavia","Pavia","pioggia temporale ",2018,11,5,"Voghera",39051,0
"2018-11-06","R000",13787.3855,"Tuesday","Pavia","Pavia","pioggia ",2018,11,6,"Montebello",1596,0
"2018-11-06","R001",32968.6749,"Tuesday","Piacenza","Piacenza","N",2018,11,6,"Piacenza",103904,0
"2018-11-06","R003",12509.5222,"Tuesday","Piacenza","Piacenza","N",2018,11,6,"Piacenza",103904,0
"2018-11-06","R004",22818.8695,"Tuesday","Pavia","Pavia","pioggia ",2018,11,6,"Stradella",11669,0
"2018-11-06","R005",17191.6206,"Tuesday","Pavia","Pavia","pioggia ",2018,11,6,"Voghera",39051,0
"2018-11-07","R000",16150.1585,"Wednesday","Pavia","Pavia","pioggia ",2018,11,7,"Montebello",1596,0
"2018-11-07","R001",32757.3015,"Wednesday","Piacenza","Piacenza","pioggia ",2018,11,7,"Piacenza",103904,0
"2018-11-07","R003",14304.5441,"Wednesday","Piacenza","Piacenza","pioggia ",2018,11,7,"Piacenza",103904,0
"2018-11-07","R004",21764.4805,"Wednesday","Pavia","Pavia","pioggia ",2018,11,7,"Stradella",11669,0
"2018-11-07","R005",21981.4707,"Wednesday","Pavia","Pavia","pioggia ",2018,11,7,"Voghera",39051,0
"2018-11-08","R000",17426.0807,"Thursday","Pavia","Pavia","pioggia ",2018,11,8,"Montebello",1596,0
"2018-11-08","R001",35537.2045,"Thursday","Piacenza","Piacenza","pioggia ",2018,11,8,"Piacenza",103904,0
"2018-11-08","R003",14488.3704,"Thursday","Piacenza","Piacenza","pioggia ",2018,11,8,"Piacenza",103904,0
"2018-11-08","R004",22813.9548,"Thursday","Pavia","Pavia","pioggia ",2018,11,8,"Stradella",11669,0
"2018-11-08","R005",18234.4456,"Thursday","Pavia","Pavia","pioggia ",2018,11,8,"Voghera",39051,0
"2018-11-09","R000",24391.4496,"Friday","Pavia","Pavia","pioggia ",2018,11,9,"Montebello",1596,0
"2018-11-09","R001",49788.0586,"Friday","Piacenza","Piacenza","pioggia ",2018,11,9,"Piacenza",103904,0
"2018-11-09","R003",17726.0839,"Friday","Piacenza","Piacenza","pioggia ",2018,11,9,"Piacenza",103904,0
"2018-11-09","R004",37330.0375,"Friday","Pavia","Pavia","pioggia ",2018,11,9,"Stradella",11669,0
"2018-11-09","R005",30142.3094,"Friday","Pavia","Pavia","pioggia ",2018,11,9,"Voghera",39051,0
"2018-11-10","R000",45704.8102,"Saturday","Pavia","Pavia","pioggia nebbia ",2018,11,10,"Montebello",1596,0
"2018-11-10","R001",66459.8774,"Saturday","Piacenza","Piacenza","nebbia ",2018,11,10,"Piacenza",103904,0
"2018-11-10","R003",19827.7583,"Saturday","Piacenza","Piacenza","nebbia ",2018,11,10,"Piacenza",103904,0
"2018-11-10","R004",44354.4241,"Saturday","Pavia","Pavia","pioggia nebbia ",2018,11,10,"Stradella",11669,0
"2018-11-10","R005",27275.4286,"Saturday","Pavia","Pavia","pioggia nebbia ",2018,11,10,"Voghera",39051,0
"2018-11-11","R000",37150.0934,"Sunday","Pavia","Pavia","pioggia ",2018,11,11,"Montebello",1596,0
"2018-11-11","R001",50246.9842,"Sunday","Piacenza","Piacenza","N",2018,11,11,"Piacenza",103904,0
"2018-11-11","R003",15163.3363,"Sunday","Piacenza","Piacenza","N",2018,11,11,"Piacenza",103904,0
"2018-11-11","R004",35736.3531,"Sunday","Pavia","Pavia","pioggia ",2018,11,11,"Stradella",11669,0
"2018-11-11","R005",20111.4893,"Sunday","Pavia","Pavia","pioggia ",2018,11,11,"Voghera",39051,0
"2018-11-12","R000",14014.9898,"Monday","Pavia","Pavia","pioggia ",2018,11,12,"Montebello",1596,0
"2018-11-12","R001",32472.4554,"Monday","Piacenza","Piacenza","N",2018,11,12,"Piacenza",103904,0
"2018-11-12","R003",14463.8382,"Monday","Piacenza","Piacenza","N",2018,11,12,"Piacenza",103904,0
"2018-11-12","R004",21006.5429,"Monday","Pavia","Pavia","pioggia ",2018,11,12,"Stradella",11669,0
"2018-11-12","R005",17153.8724,"Monday","Pavia","Pavia","pioggia ",2018,11,12,"Voghera",39051,0
"2018-11-13","R000",13847.7248,"Tuesday","Pavia","Pavia","pioggia nebbia ",2018,11,13,"Montebello",1596,0
"2018-11-13","R001",38109.6989,"Tuesday","Piacenza","Piacenza","N",2018,11,13,"Piacenza",103904,0
"2018-11-13","R003",13870.8528,"Tuesday","Piacenza","Piacenza","N",2018,11,13,"Piacenza",103904,0
"2018-11-13","R004",22538.8968,"Tuesday","Pavia","Pavia","pioggia nebbia ",2018,11,13,"Stradella",11669,0
"2018-11-13","R005",20341.1586,"Tuesday","Pavia","Pavia","pioggia nebbia ",2018,11,13,"Voghera",39051,0
"2018-11-14","R000",16556.8809,"Wednesday","Pavia","Pavia","nebbia ",2018,11,14,"Montebello",1596,0
"2018-11-14","R001",35287.7525,"Wednesday","Piacenza","Piacenza","N",2018,11,14,"Piacenza",103904,0
"2018-11-14","R003",14595.833,"Wednesday","Piacenza","Piacenza","N",2018,11,14,"Piacenza",103904,0
"2018-11-14","R004",24698.9281,"Wednesday","Pavia","Pavia","nebbia ",2018,11,14,"Stradella",11669,0
"2018-11-14","R005",22250.7054,"Wednesday","Pavia","Pavia","nebbia ",2018,11,14,"Voghera",39051,0
"2018-11-15","R000",16609.4145,"Thursday","Pavia","Pavia","nebbia ",2018,11,15,"Montebello",1596,0
"2018-11-15","R001",34986.8407,"Thursday","Piacenza","Piacenza","N",2018,11,15,"Piacenza",103904,0
"2018-11-15","R003",15307.1016,"Thursday","Piacenza","Piacenza","N",2018,11,15,"Piacenza",103904,0
"2018-11-15","R004",26197.0856,"Thursday","Pavia","Pavia","nebbia ",2018,11,15,"Stradella",11669,0
"2018-11-15","R005",20683.3291,"Thursday","Pavia","Pavia","nebbia ",2018,11,15,"Voghera",39051,0
"2018-11-16","R000",30500.8347,"Friday","Pavia","Pavia","N",2018,11,16,"Montebello",1596,0
"2018-11-16","R001",55063.8445,"Friday","Piacenza","Piacenza","N",2018,11,16,"Piacenza",103904,0
"2018-11-16","R003",21387.3289,"Friday","Piacenza","Piacenza","N",2018,11,16,"Piacenza",103904,0
"2018-11-16","R004",39289.1856,"Friday","Pavia","Pavia","N",2018,11,16,"Stradella",11669,0
"2018-11-16","R005",28142.9764,"Friday","Pavia","Pavia","N",2018,11,16,"Voghera",39051,0
"2018-11-17","R000",48436.2683,"Saturday","Pavia","Pavia","N",2018,11,17,"Montebello",1596,0
"2018-11-17","R001",65447.3253,"Saturday","Piacenza","Piacenza","N",2018,11,17,"Piacenza",103904,0
"2018-11-17","R003",20309.7706,"Saturday","Piacenza","Piacenza","N",2018,11,17,"Piacenza",103904,0
"2018-11-17","R004",46408.81,"Saturday","Pavia","Pavia","N",2018,11,17,"Stradella",11669,0
"2018-11-17","R005",32001.8832,"Saturday","Pavia","Pavia","N",2018,11,17,"Voghera",39051,0
"2018-11-18","R000",41139.4669,"Sunday","Pavia","Pavia","N",2018,11,18,"Montebello",1596,0
"2018-11-18","R001",51554.2118,"Sunday","Piacenza","Piacenza","N",2018,11,18,"Piacenza",103904,0
"2018-11-18","R003",17615.4412,"Sunday","Piacenza","Piacenza","N",2018,11,18,"Piacenza",103904,0
"2018-11-18","R004",35270.1587,"Sunday","Pavia","Pavia","N",2018,11,18,"Stradella",11669,0
"2018-11-18","R005",20281.7279,"Sunday","Pavia","Pavia","N",2018,11,18,"Voghera",39051,0
"2018-11-19","R000",14022.3825,"Monday","Pavia","Pavia","pioggia ",2018,11,19,"Montebello",1596,0
"2018-11-19","R001",30296.7714,"Monday","Piacenza","Piacenza","pioggia ",2018,11,19,"Piacenza",103904,0
"2018-11-19","R003",14315.2821,"Monday","Piacenza","Piacenza","pioggia ",2018,11,19,"Piacenza",103904,0
"2018-11-19","R004",22499.7444,"Monday","Pavia","Pavia","pioggia ",2018,11,19,"Stradella",11669,0
"2018-11-19","R005",15729.6419,"Monday","Pavia","Pavia","pioggia ",2018,11,19,"Voghera",39051,0
"2018-11-20","R000",16850.7304,"Tuesday","Pavia","Pavia","pioggia ",2018,11,20,"Montebello",1596,0
"2018-11-20","R001",34636.4102,"Tuesday","Piacenza","Piacenza","pioggia ",2018,11,20,"Piacenza",103904,0
"2018-11-20","R003",15389.619,"Tuesday","Piacenza","Piacenza","pioggia ",2018,11,20,"Piacenza",103904,0
"2018-11-20","R004",24885.315,"Tuesday","Pavia","Pavia","pioggia ",2018,11,20,"Stradella",11669,0
"2018-11-20","R005",18696.7578,"Tuesday","Pavia","Pavia","pioggia ",2018,11,20,"Voghera",39051,0
"2018-11-21","R000",16893.5998,"Wednesday","Pavia","Pavia","pioggia nebbia ",2018,11,21,"Montebello",1596,0
"2018-11-21","R001",33960.99,"Wednesday","Piacenza","Piacenza","N",2018,11,21,"Piacenza",103904,0
"2018-11-21","R003",17025.3468,"Wednesday","Piacenza","Piacenza","N",2018,11,21,"Piacenza",103904,0
"2018-11-21","R004",23973.824,"Wednesday","Pavia","Pavia","pioggia nebbia ",2018,11,21,"Stradella",11669,0
"2018-11-21","R005",19366.4786,"Wednesday","Pavia","Pavia","pioggia nebbia ",2018,11,21,"Voghera",39051,0
"2018-11-22","R000",15953.9422,"Thursday","Pavia","Pavia","N",2018,11,22,"Montebello",1596,0
"2018-11-22","R001",36710.9505,"Thursday","Piacenza","Piacenza","N",2018,11,22,"Piacenza",103904,0
"2018-11-22","R003",19265.7066,"Thursday","Piacenza","Piacenza","N",2018,11,22,"Piacenza",103904,0
"2018-11-22","R004",27034.2779,"Thursday","Pavia","Pavia","N",2018,11,22,"Stradella",11669,0
"2018-11-22","R005",23449.6444,"Thursday","Pavia","Pavia","N",2018,11,22,"Voghera",39051,0
"2018-11-23","R000",34229.6465,"Friday","Pavia","Pavia","pioggia ",2018,11,23,"Montebello",1596,0
"2018-11-23","R001",53312.1463,"Friday","Piacenza","Piacenza","pioggia ",2018,11,23,"Piacenza",103904,0
"2018-11-23","R003",20365.9386,"Friday","Piacenza","Piacenza","pioggia ",2018,11,23,"Piacenza",103904,0
"2018-11-23","R004",37623.3914,"Friday","Pavia","Pavia","pioggia ",2018,11,23,"Stradella",11669,0
"2018-11-23","R005",29882.0781,"Friday","Pavia","Pavia","pioggia ",2018,11,23,"Voghera",39051,0
"2018-11-24","R000",50841.6629,"Saturday","Pavia","Pavia","pioggia ",2018,11,24,"Montebello",1596,0
"2018-11-24","R001",66806.1779,"Saturday","Piacenza","Piacenza","pioggia ",2018,11,24,"Piacenza",103904,0
"2018-11-24","R003",21947.9351,"Saturday","Piacenza","Piacenza","pioggia ",2018,11,24,"Piacenza",103904,0
"2018-11-24","R004",49084.5131,"Saturday","Pavia","Pavia","pioggia ",2018,11,24,"Stradella",11669,0
"2018-11-24","R005",30297.3496,"Saturday","Pavia","Pavia","pioggia ",2018,11,24,"Voghera",39051,0
"2018-11-25","R000",42655.7551,"Sunday","Pavia","Pavia","pioggia ",2018,11,25,"Montebello",1596,0
"2018-11-25","R001",54437.7365,"Sunday","Piacenza","Piacenza","N",2018,11,25,"Piacenza",103904,0
"2018-11-25","R003",16778.7032,"Sunday","Piacenza","Piacenza","N",2018,11,25,"Piacenza",103904,0
"2018-11-25","R004",37712.9298,"Sunday","Pavia","Pavia","pioggia ",2018,11,25,"Stradella",11669,0
"2018-11-25","R005",22964.4107,"Sunday","Pavia","Pavia","pioggia ",2018,11,25,"Voghera",39051,0
"2018-11-26","R000",15433.4383,"Monday","Pavia","Pavia","pioggia ",2018,11,26,"Montebello",1596,0
"2018-11-26","R001",29566.1744,"Monday","Piacenza","Piacenza","N",2018,11,26,"Piacenza",103904,0
"2018-11-26","R003",14047.7407,"Monday","Piacenza","Piacenza","N",2018,11,26,"Piacenza",103904,0
"2018-11-26","R004",19756.4332,"Monday","Pavia","Pavia","pioggia ",2018,11,26,"Stradella",11669,0
"2018-11-26","R005",15390.8993,"Monday","Pavia","Pavia","pioggia ",2018,11,26,"Voghera",39051,0
"2018-11-27","R000",14479.2844,"Tuesday","Pavia","Pavia","N",2018,11,27,"Montebello",1596,0
"2018-11-27","R001",32714.7212,"Tuesday","Piacenza","Piacenza","pioggia ",2018,11,27,"Piacenza",103904,0
"2018-11-27","R003",14097.755,"Tuesday","Piacenza","Piacenza","pioggia ",2018,11,27,"Piacenza",103904,0
"2018-11-27","R004",24011.2418,"Tuesday","Pavia","Pavia","N",2018,11,27,"Stradella",11669,0
"2018-11-27","R005",15395.814,"Tuesday","Pavia","Pavia","N",2018,11,27,"Voghera",39051,0
"2018-11-28","R000",15350.9622,"Wednesday","Pavia","Pavia","nebbia ",2018,11,28,"Montebello",1596,0
"2018-11-28","R001",35161.8701,"Wednesday","Piacenza","Piacenza","N",2018,11,28,"Piacenza",103904,0
"2018-11-28","R003",15098.2062,"Wednesday","Piacenza","Piacenza","N",2018,11,28,"Piacenza",103904,0
"2018-11-28","R004",26933.9189,"Wednesday","Pavia","Pavia","nebbia ",2018,11,28,"Stradella",11669,0
"2018-11-28","R005",16823.555,"Wednesday","Pavia","Pavia","nebbia ",2018,11,28,"Voghera",39051,0
"2018-11-29","R000",16063.0568,"Thursday","Pavia","Pavia","nebbia ",2018,11,29,"Montebello",1596,0
"2018-11-29","R001",35148.6541,"Thursday","Piacenza","Piacenza","N",2018,11,29,"Piacenza",103904,0
"2018-11-29","R003",15755.8261,"Thursday","Piacenza","Piacenza","N",2018,11,29,"Piacenza",103904,0
"2018-11-29","R004",24520.8838,"Thursday","Pavia","Pavia","nebbia ",2018,11,29,"Stradella",11669,0
"2018-11-29","R005",20293.2919,"Thursday","Pavia","Pavia","nebbia ",2018,11,29,"Voghera",39051,0
"2018-11-30","R000",27795.6434,"Friday","Pavia","Pavia","nebbia ",2018,11,30,"Montebello",1596,0
"2018-11-30","R001",51903.8989,"Friday","Piacenza","Piacenza","nebbia ",2018,11,30,"Piacenza",103904,0
"2018-11-30","R003",16904.8334,"Friday","Piacenza","Piacenza","nebbia ",2018,11,30,"Piacenza",103904,0
"2018-11-30","R004",38596.0064,"Friday","Pavia","Pavia","nebbia ",2018,11,30,"Stradella",11669,0
"2018-11-30","R005",32260.7929,"Friday","Pavia","Pavia","nebbia ",2018,11,30,"Voghera",39051,0
